data size: 40GB, 20 tables, each 8M rows. Two storage shards, each containing 10 tables. Kunlun-mysql Innodb buffer pool size: 16GB
======================== 500 conns ======================== 
Tue Mar 2 04:14:15 EST 2021
kunlun oltp-randtabs.lua, read(point-selects only) &write 
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 4606.68, reads: 49250.54, writes: 19261.65, response time: 217.33ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 10972.99, reads: 111044.94, writes: 44786.98, response time: 76.27ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 11173.00, reads: 110589.01, writes: 43702.00, response time: 79.70ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 10855.03, reads: 109212.30, writes: 43988.12, response time: 77.79ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 10928.98, reads: 109298.78, writes: 43534.91, response time: 75.61ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 10855.00, reads: 108819.02, writes: 43952.01, response time: 79.42ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 10262.01, reads: 102868.11, writes: 41133.05, response time: 92.24ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 11137.00, reads: 109856.05, writes: 43516.02, response time: 76.14ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 10775.00, reads: 108594.01, writes: 43520.00, response time: 83.97ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 10847.99, reads: 107619.86, writes: 42698.94, response time: 80.33ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 10654.00, reads: 107209.01, writes: 43308.00, response time: 80.74ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 10970.99, reads: 108368.94, writes: 42900.98, response time: 79.68ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 10009.00, reads: 101231.98, writes: 40772.99, response time: 94.08ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 10955.00, reads: 109680.99, writes: 43985.99, response time: 80.18ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 10772.00, reads: 106912.96, writes: 42750.98, response time: 80.93ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 10716.98, reads: 108980.75, writes: 43952.90, response time: 79.80ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 10985.03, reads: 108842.34, writes: 43229.13, response time: 80.76ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 10682.89, reads: 107705.88, writes: 43309.55, response time: 81.59ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 10931.11, reads: 108749.09, writes: 43434.43, response time: 79.63ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 10443.99, reads: 104346.86, writes: 41254.95, response time: 93.60ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 11233.01, reads: 111848.06, writes: 44495.03, response time: 78.71ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            29565370
        write:                           11826148
        other:                           5913074
        total:                           47304592
    transactions:                        2956537 (9854.36 per sec.)
    read/write requests:                 41391518 (137960.99 per sec.)
    other operations:                    5913074 (19708.71 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0234s
    total number of events:              2956537
    total time taken by event execution: 150007.7069s
    response time:
         min:                                  3.63ms
         avg:                                 50.74ms
         max:                                751.51ms
         approx.  95 percentile:              96.51ms

Threads fairness:
    events (avg/stddev):           5913.0740/43.79
    execution time (avg/stddev):   300.0154/0.00

Fri Mar 5 02:31:15 EST 2021
percona-mysql-8.0.22 oltp-randtabs.lua, read(point-selects only) &write 
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 7106.54, reads: 73980.17, writes: 29035.10, response time: 102.37ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 6827.02, reads: 68323.16, writes: 27284.06, response time: 92.02ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 6774.00, reads: 67405.97, writes: 27025.99, response time: 116.29ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 6910.00, reads: 69647.05, writes: 27797.02, response time: 99.02ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 6891.00, reads: 68775.00, writes: 27546.00, response time: 101.03ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 7084.00, reads: 70858.95, writes: 28303.98, response time: 103.88ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 7059.99, reads: 70126.95, writes: 28128.98, response time: 98.58ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 7109.01, reads: 71564.09, writes: 28495.04, response time: 88.51ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 7007.00, reads: 69949.99, writes: 27993.00, response time: 91.22ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 7003.00, reads: 70084.03, writes: 28144.01, response time: 93.18ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 7008.99, reads: 69970.92, writes: 27958.97, response time: 97.73ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 7170.01, reads: 71607.10, writes: 28676.04, response time: 94.59ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 6651.99, reads: 66468.93, writes: 26526.97, response time: 112.25ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 7000.00, reads: 70185.02, writes: 28053.01, response time: 95.44ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 7008.00, reads: 70169.97, writes: 28141.99, response time: 94.67ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 6820.01, reads: 68112.09, writes: 27268.04, response time: 103.01ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 6846.99, reads: 68579.92, writes: 27346.97, response time: 98.96ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 6960.01, reads: 69532.08, writes: 27850.03, response time: 108.10ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 6931.00, reads: 68930.03, writes: 27593.01, response time: 97.46ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 7098.99, reads: 71375.94, writes: 28544.98, response time: 99.32ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 7033.00, reads: 69863.99, writes: 28049.00, response time: 95.93ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 6754.99, reads: 68133.94, writes: 27049.98, response time: 98.73ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 7001.00, reads: 69684.95, writes: 27941.98, response time: 96.02ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 6740.01, reads: 67783.07, writes: 27049.03, response time: 113.03ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 7162.00, reads: 71446.98, writes: 28503.99, response time: 97.08ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 7069.99, reads: 70434.85, writes: 28208.94, response time: 96.19ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 7017.01, reads: 70595.06, writes: 28342.02, response time: 90.68ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 7119.01, reads: 71150.14, writes: 28449.05, response time: 94.45ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 6893.00, reads: 68914.98, writes: 27557.99, response time: 93.18ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 7167.99, reads: 71351.93, writes: 28588.97, response time: 90.33ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 7221.01, reads: 71949.08, writes: 28859.03, response time: 86.21ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 6973.00, reads: 69999.04, writes: 28010.02, response time: 100.00ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 6977.99, reads: 70197.94, writes: 27901.98, response time: 96.39ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 6598.00, reads: 65958.95, writes: 26387.98, response time: 120.80ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 6922.01, reads: 69062.12, writes: 27654.05, response time: 97.35ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 6952.00, reads: 69806.96, writes: 27909.99, response time: 92.77ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 7184.98, reads: 71607.85, writes: 28607.94, response time: 86.41ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 500, tps: 7101.02, reads: 71115.20, writes: 28509.08, response time: 90.33ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 500, tps: 7216.99, reads: 71756.93, writes: 28767.97, response time: 90.14ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 500, tps: 7038.00, reads: 70303.03, writes: 28162.01, response time: 99.71ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 500, tps: 7077.00, reads: 70996.02, writes: 28314.01, response time: 92.88ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 500, tps: 6926.99, reads: 69482.86, writes: 27714.94, response time: 109.40ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 500, tps: 6785.00, reads: 67816.00, writes: 27170.00, response time: 99.47ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 500, tps: 6745.01, reads: 67109.07, writes: 26897.03, response time: 114.91ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 500, tps: 6945.00, reads: 69888.98, writes: 27736.99, response time: 95.53ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 500, tps: 6895.00, reads: 69252.05, writes: 27813.02, response time: 106.40ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 500, tps: 7033.01, reads: 69909.05, writes: 28052.02, response time: 93.32ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 500, tps: 7037.99, reads: 70068.95, writes: 28015.98, response time: 100.33ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 500, tps: 7077.00, reads: 70888.97, writes: 28321.99, response time: 93.16ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 500, tps: 7078.00, reads: 70407.02, writes: 28310.01, response time: 97.11ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 500, tps: 7103.99, reads: 71235.94, writes: 28467.98, response time: 87.43ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 500, tps: 6764.01, reads: 68018.12, writes: 27102.05, response time: 98.46ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 500, tps: 7201.00, reads: 71908.97, writes: 28661.99, response time: 89.76ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 500, tps: 7047.98, reads: 70432.76, writes: 28258.90, response time: 99.11ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 500, tps: 6956.02, reads: 69454.19, writes: 27768.08, response time: 94.36ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 500, tps: 7037.00, reads: 70380.03, writes: 28158.01, response time: 92.35ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 500, tps: 7066.94, reads: 70364.41, writes: 28262.76, response time: 89.87ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 500, tps: 7094.06, reads: 70924.59, writes: 28349.23, response time: 89.36ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 500, tps: 6974.00, reads: 70219.04, writes: 28012.02, response time: 90.46ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 500, tps: 7159.00, reads: 71377.99, writes: 28570.00, response time: 100.85ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 500, tps: 6834.00, reads: 68640.98, writes: 27458.99, response time: 108.88ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 500, tps: 7030.01, reads: 69954.06, writes: 28055.02, response time: 102.18ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 500, tps: 7192.99, reads: 71876.90, writes: 28738.96, response time: 100.94ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 500, tps: 7209.00, reads: 72424.96, writes: 28895.99, response time: 95.04ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 500, tps: 6792.01, reads: 67890.05, writes: 27095.02, response time: 109.83ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 500, tps: 7072.00, reads: 70764.96, writes: 28409.98, response time: 96.27ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 500, tps: 7018.00, reads: 70166.04, writes: 27918.02, response time: 92.07ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 500, tps: 3693.99, reads: 37320.90, writes: 15004.96, response time: 423.91ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 500, tps: 1354.00, reads: 13549.03, writes: 5531.01, response time: 546.41ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 500, tps: 1446.00, reads: 14683.00, writes: 5790.00, response time: 457.54ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 500, tps: 1512.00, reads: 14999.98, writes: 5953.99, response time: 492.06ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 500, tps: 1325.00, reads: 13257.05, writes: 5308.02, response time: 469.47ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 500, tps: 1506.00, reads: 15011.98, writes: 6071.99, response time: 518.68ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 500, tps: 1394.00, reads: 14237.00, writes: 5632.00, response time: 468.77ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 500, tps: 1571.00, reads: 15632.97, writes: 6289.99, response time: 468.49ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 500, tps: 1565.00, reads: 15454.02, writes: 6034.01, response time: 453.85ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 500, tps: 1368.00, reads: 13714.00, writes: 5640.00, response time: 525.40ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 500, tps: 1676.00, reads: 16322.03, writes: 6476.01, response time: 740.18ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 500, tps: 4144.00, reads: 41728.97, writes: 16669.99, response time: 199.20ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 500, tps: 3095.00, reads: 30310.04, writes: 12154.01, response time: 221.66ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 500, tps: 2754.99, reads: 28243.90, writes: 11251.96, response time: 237.04ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 500, tps: 2869.00, reads: 28582.00, writes: 11484.00, response time: 249.11ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 500, tps: 5357.01, reads: 53148.12, writes: 21339.05, response time: 206.98ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 500, tps: 6837.99, reads: 68570.95, writes: 27262.98, response time: 90.60ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 500, tps: 6714.01, reads: 67102.05, writes: 26833.02, response time: 102.55ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 500, tps: 6614.00, reads: 65907.00, writes: 26485.00, response time: 114.70ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 500, tps: 6740.00, reads: 67727.98, writes: 27206.99, response time: 97.64ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 500, tps: 7129.01, reads: 70934.06, writes: 28314.02, response time: 89.71ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 500, tps: 6988.99, reads: 70031.86, writes: 27984.95, response time: 91.74ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 500, tps: 7150.01, reads: 71844.09, writes: 28594.04, response time: 91.47ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 500, tps: 6953.00, reads: 69276.95, writes: 27791.98, response time: 101.12ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 500, tps: 6825.01, reads: 68305.05, writes: 27281.02, response time: 99.32ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 500, tps: 6951.00, reads: 69216.99, writes: 27847.00, response time: 102.98ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 500, tps: 6954.00, reads: 69664.03, writes: 27779.01, response time: 105.13ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 500, tps: 6860.00, reads: 68965.00, writes: 27597.00, response time: 100.94ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 500, tps: 7031.99, reads: 69926.95, writes: 27898.98, response time: 102.58ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 500, tps: 6840.00, reads: 68366.01, writes: 27500.00, response time: 110.88ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 500, tps: 6933.00, reads: 69181.01, writes: 27582.01, response time: 103.26ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 500, tps: 6900.00, reads: 69407.99, writes: 27759.99, response time: 88.35ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 500, tps: 7183.00, reads: 71416.97, writes: 28588.99, response time: 95.01ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 500, tps: 6860.00, reads: 69033.03, writes: 27549.01, response time: 95.53ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 500, tps: 7021.00, reads: 69967.01, writes: 28014.01, response time: 100.97ms (95%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 500, tps: 6701.99, reads: 67142.94, writes: 26916.98, response time: 99.56ms (95%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 500, tps: 6768.00, reads: 67705.04, writes: 27032.01, response time: 107.26ms (95%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 500, tps: 6721.01, reads: 67076.06, writes: 26849.02, response time: 113.16ms (95%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 500, tps: 6900.00, reads: 69230.99, writes: 27609.00, response time: 105.26ms (95%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 500, tps: 6615.00, reads: 66084.96, writes: 26465.98, response time: 101.36ms (95%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 500, tps: 6784.00, reads: 67979.99, writes: 27266.00, response time: 104.79ms (95%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 500, tps: 6874.01, reads: 68518.06, writes: 27338.02, response time: 99.14ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 500, tps: 6988.00, reads: 70175.96, writes: 28050.98, response time: 94.76ms (95%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 500, tps: 6922.68, reads: 68837.86, writes: 27696.74, response time: 96.27ms (95%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 500, tps: 6634.30, reads: 66212.02, writes: 26407.21, response time: 111.58ms (95%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 500, tps: 6731.00, reads: 67160.02, writes: 26965.01, response time: 102.40ms (95%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 500, tps: 6969.00, reads: 70140.01, writes: 27988.00, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 500, tps: 7029.00, reads: 70173.96, writes: 28073.98, response time: 90.60ms (95%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 500, tps: 6873.00, reads: 68668.99, writes: 27378.00, response time: 99.11ms (95%), errors: 0.00, reconnects:  0.00
[ 117s] threads: 500, tps: 6670.01, reads: 66887.05, writes: 26832.02, response time: 107.04ms (95%), errors: 0.00, reconnects:  0.00
[ 118s] threads: 500, tps: 6806.00, reads: 68116.96, writes: 27282.98, response time: 103.48ms (95%), errors: 0.00, reconnects:  0.00
[ 119s] threads: 500, tps: 7089.00, reads: 70482.03, writes: 28182.01, response time: 90.92ms (95%), errors: 0.00, reconnects:  0.00
[ 120s] threads: 500, tps: 6838.00, reads: 68452.01, writes: 27344.00, response time: 92.99ms (95%), errors: 0.00, reconnects:  0.00
[ 121s] threads: 500, tps: 6879.99, reads: 69113.91, writes: 27562.97, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[ 122s] threads: 500, tps: 6959.99, reads: 69461.88, writes: 27789.95, response time: 97.64ms (95%), errors: 0.00, reconnects:  0.00
[ 123s] threads: 500, tps: 6875.01, reads: 68975.15, writes: 27548.06, response time: 99.05ms (95%), errors: 0.00, reconnects:  0.00
[ 124s] threads: 500, tps: 6803.99, reads: 67752.91, writes: 27159.96, response time: 97.23ms (95%), errors: 0.00, reconnects:  0.00
[ 125s] threads: 500, tps: 7009.00, reads: 69814.03, writes: 28138.01, response time: 95.19ms (95%), errors: 0.00, reconnects:  0.00
[ 126s] threads: 500, tps: 6832.00, reads: 68734.97, writes: 27355.99, response time: 95.36ms (95%), errors: 0.00, reconnects:  0.00
[ 127s] threads: 500, tps: 6978.00, reads: 69487.99, writes: 27723.99, response time: 102.31ms (95%), errors: 0.00, reconnects:  0.00
[ 128s] threads: 500, tps: 6547.01, reads: 65378.07, writes: 26225.03, response time: 113.00ms (95%), errors: 0.00, reconnects:  0.00
[ 129s] threads: 500, tps: 6956.00, reads: 69632.99, writes: 27795.99, response time: 91.77ms (95%), errors: 0.00, reconnects:  0.00
[ 130s] threads: 500, tps: 6814.00, reads: 68512.03, writes: 27359.01, response time: 94.62ms (95%), errors: 0.00, reconnects:  0.00
[ 131s] threads: 500, tps: 6862.98, reads: 68552.82, writes: 27458.93, response time: 89.12ms (95%), errors: 0.00, reconnects:  0.00
[ 132s] threads: 500, tps: 7035.02, reads: 70262.17, writes: 28140.07, response time: 93.77ms (95%), errors: 0.00, reconnects:  0.00
[ 133s] threads: 500, tps: 6863.00, reads: 68201.99, writes: 27345.00, response time: 100.88ms (95%), errors: 0.00, reconnects:  0.00
[ 134s] threads: 500, tps: 6868.00, reads: 68983.98, writes: 27562.99, response time: 94.39ms (95%), errors: 0.00, reconnects:  0.00
[ 135s] threads: 500, tps: 6790.00, reads: 68138.01, writes: 27115.00, response time: 101.70ms (95%), errors: 0.00, reconnects:  0.00
[ 136s] threads: 500, tps: 6714.00, reads: 67371.03, writes: 27025.01, response time: 99.68ms (95%), errors: 0.00, reconnects:  0.00
[ 137s] threads: 500, tps: 6768.00, reads: 67349.03, writes: 26954.01, response time: 98.99ms (95%), errors: 0.00, reconnects:  0.00
[ 138s] threads: 500, tps: 6693.00, reads: 67070.00, writes: 26872.00, response time: 111.65ms (95%), errors: 0.00, reconnects:  0.00
[ 139s] threads: 500, tps: 6795.00, reads: 67860.00, writes: 27082.00, response time: 97.70ms (95%), errors: 0.00, reconnects:  0.00
[ 140s] threads: 500, tps: 6816.00, reads: 68170.99, writes: 27296.00, response time: 96.53ms (95%), errors: 0.00, reconnects:  0.00
[ 141s] threads: 500, tps: 7021.00, reads: 70000.01, writes: 28050.00, response time: 105.23ms (95%), errors: 0.00, reconnects:  0.00
[ 142s] threads: 500, tps: 6871.00, reads: 68695.01, writes: 27459.00, response time: 96.85ms (95%), errors: 0.00, reconnects:  0.00
[ 143s] threads: 500, tps: 7076.99, reads: 70737.95, writes: 28311.98, response time: 99.53ms (95%), errors: 0.00, reconnects:  0.00
[ 144s] threads: 500, tps: 6717.99, reads: 67339.95, writes: 26984.98, response time: 102.52ms (95%), errors: 0.00, reconnects:  0.00
[ 145s] threads: 500, tps: 6804.01, reads: 68128.07, writes: 27172.03, response time: 98.31ms (95%), errors: 0.00, reconnects:  0.00
[ 146s] threads: 500, tps: 7005.00, reads: 70349.97, writes: 28031.99, response time: 90.82ms (95%), errors: 0.00, reconnects:  0.00
[ 147s] threads: 500, tps: 3277.00, reads: 32627.97, writes: 13068.99, response time: 243.22ms (95%), errors: 0.00, reconnects:  0.00
[ 148s] threads: 500, tps: 2607.00, reads: 25997.98, writes: 10475.99, response time: 247.55ms (95%), errors: 0.00, reconnects:  0.00
[ 149s] threads: 500, tps: 2644.01, reads: 26029.05, writes: 10401.02, response time: 256.76ms (95%), errors: 0.00, reconnects:  0.00
[ 150s] threads: 500, tps: 2607.00, reads: 26408.02, writes: 10476.01, response time: 256.14ms (95%), errors: 0.00, reconnects:  0.00
[ 151s] threads: 500, tps: 2540.00, reads: 25397.00, writes: 10280.00, response time: 284.78ms (95%), errors: 0.00, reconnects:  0.00
[ 152s] threads: 500, tps: 2445.99, reads: 24434.95, writes: 9678.98, response time: 264.32ms (95%), errors: 0.00, reconnects:  0.00
[ 153s] threads: 500, tps: 2741.01, reads: 27341.06, writes: 11020.02, response time: 288.81ms (95%), errors: 0.00, reconnects:  0.00
[ 154s] threads: 500, tps: 2509.01, reads: 24781.06, writes: 9959.03, response time: 251.13ms (95%), errors: 0.00, reconnects:  0.00
[ 155s] threads: 500, tps: 2545.99, reads: 26137.92, writes: 10290.97, response time: 274.56ms (95%), errors: 0.00, reconnects:  0.00
[ 156s] threads: 500, tps: 2526.00, reads: 25134.97, writes: 10062.99, response time: 287.95ms (95%), errors: 0.00, reconnects:  0.00
[ 157s] threads: 500, tps: 2610.00, reads: 25989.01, writes: 10477.00, response time: 259.00ms (95%), errors: 0.00, reconnects:  0.00
[ 158s] threads: 500, tps: 2654.00, reads: 26589.03, writes: 10486.01, response time: 268.79ms (95%), errors: 0.00, reconnects:  0.00
[ 159s] threads: 500, tps: 3117.00, reads: 31224.02, writes: 12565.01, response time: 239.03ms (95%), errors: 0.00, reconnects:  0.00
[ 160s] threads: 500, tps: 3040.99, reads: 30521.93, writes: 12320.97, response time: 215.90ms (95%), errors: 0.00, reconnects:  0.00
[ 161s] threads: 500, tps: 3142.01, reads: 31222.08, writes: 12452.03, response time: 241.77ms (95%), errors: 0.00, reconnects:  0.00
[ 162s] threads: 500, tps: 6932.00, reads: 69121.01, writes: 27655.00, response time: 100.42ms (95%), errors: 0.00, reconnects:  0.00
[ 163s] threads: 500, tps: 6736.99, reads: 67371.92, writes: 26900.97, response time: 104.44ms (95%), errors: 0.00, reconnects:  0.00
[ 164s] threads: 500, tps: 7088.00, reads: 71186.04, writes: 28449.02, response time: 91.14ms (95%), errors: 0.00, reconnects:  0.00
[ 165s] threads: 500, tps: 6880.00, reads: 68542.01, writes: 27536.00, response time: 98.67ms (95%), errors: 0.00, reconnects:  0.00
[ 166s] threads: 500, tps: 6956.00, reads: 69188.95, writes: 27735.98, response time: 97.29ms (95%), errors: 0.00, reconnects:  0.00
[ 167s] threads: 500, tps: 6819.01, reads: 68733.08, writes: 27378.03, response time: 98.17ms (95%), errors: 0.00, reconnects:  0.00
[ 168s] threads: 500, tps: 6824.00, reads: 67804.97, writes: 27075.99, response time: 109.01ms (95%), errors: 0.00, reconnects:  0.00
[ 169s] threads: 500, tps: 6944.00, reads: 69408.04, writes: 27842.01, response time: 95.79ms (95%), errors: 0.00, reconnects:  0.00
[ 170s] threads: 500, tps: 7000.99, reads: 70397.94, writes: 28015.98, response time: 93.07ms (95%), errors: 0.00, reconnects:  0.00
