Tue Feb 23 02:55:51 EST 2021
kunlun oltp-randtabs.lua, write only, 1st run
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 7898.45, reads: 0.00, writes: 33593.68, response time: 132.98ms (95%), errors: 0.00, reconnects:  0.00
[ 223s] threads: 500, tps: 11020.05, reads: 0.00, writes: 44076.20, response time: 64.10ms (95%), errors: 0.00, reconnects:  0.00
[ 224s] threads: 500, tps: 10719.03, reads: 0.00, writes: 42857.14, response time: 85.15ms (95%), errors: 0.00, reconnects:  0.00
[ 225s] threads: 500, tps: 11052.05, reads: 0.00, writes: 44191.21, response time: 63.62ms (95%), errors: 0.00, reconnects:  0.00
[ 226s] threads: 500, tps: 10535.90, reads: 0.00, writes: 42085.60, response time: 63.49ms (95%), errors: 0.00, reconnects:  0.00
[ 227s] threads: 500, tps: 10042.01, reads: 0.00, writes: 40125.05, response time: 68.34ms (95%), errors: 0.00, reconnects:  0.00
[ 228s] threads: 500, tps: 10415.01, reads: 0.00, writes: 41756.05, response time: 66.50ms (95%), errors: 0.00, reconnects:  0.00
[ 229s] threads: 500, tps: 10569.94, reads: 0.00, writes: 42268.77, response time: 63.96ms (95%), errors: 0.00, reconnects:  0.00
[ 230s] threads: 500, tps: 10693.06, reads: 0.00, writes: 42746.23, response time: 61.71ms (95%), errors: 0.00, reconnects:  0.00
[ 231s] threads: 500, tps: 10325.00, reads: 0.00, writes: 41280.00, response time: 78.73ms (95%), errors: 0.00, reconnects:  0.00
[ 232s] threads: 500, tps: 11120.01, reads: 0.00, writes: 44607.04, response time: 58.24ms (95%), errors: 0.00, reconnects:  0.00
[ 233s] threads: 500, tps: 10419.00, reads: 0.00, writes: 41580.00, response time: 60.48ms (95%), errors: 0.00, reconnects:  0.00
[ 234s] threads: 500, tps: 10361.99, reads: 0.00, writes: 41524.96, response time: 62.88ms (95%), errors: 0.00, reconnects:  0.00
[ 235s] threads: 500, tps: 10704.11, reads: 0.00, writes: 42847.43, response time: 62.17ms (95%), errors: 0.00, reconnects:  0.00
[ 236s] threads: 500, tps: 10520.91, reads: 0.00, writes: 41978.65, response time: 61.37ms (95%), errors: 0.00, reconnects:  0.00
[ 237s] threads: 500, tps: 10748.95, reads: 0.00, writes: 43131.82, response time: 60.23ms (95%), errors: 0.00, reconnects:  0.00
[ 238s] threads: 500, tps: 10111.04, reads: 0.00, writes: 40432.15, response time: 79.20ms (95%), errors: 0.00, reconnects:  0.00
[ 239s] threads: 500, tps: 10374.95, reads: 0.00, writes: 41381.78, response time: 64.60ms (95%), errors: 0.00, reconnects:  0.00
[ 240s] threads: 500, tps: 10710.02, reads: 0.00, writes: 42798.07, response time: 61.47ms (95%), errors: 0.00, reconnects:  0.00
[ 241s] threads: 500, tps: 10787.00, reads: 0.00, writes: 43247.00, response time: 61.54ms (95%), errors: 0.00, reconnects:  0.00
[ 242s] threads: 500, tps: 10474.03, reads: 0.00, writes: 41885.14, response time: 65.91ms (95%), errors: 0.00, reconnects:  0.00
[ 243s] threads: 500, tps: 10664.96, reads: 0.00, writes: 42594.84, response time: 60.79ms (95%), errors: 0.00, reconnects:  0.00
[ 244s] threads: 500, tps: 10545.94, reads: 0.00, writes: 42209.75, response time: 63.14ms (95%), errors: 0.00, reconnects:  0.00
[ 245s] threads: 500, tps: 9914.07, reads: 0.00, writes: 39570.26, response time: 80.76ms (95%), errors: 0.00, reconnects:  0.00
[ 246s] threads: 500, tps: 11164.00, reads: 0.00, writes: 44842.00, response time: 57.29ms (95%), errors: 0.00, reconnects:  0.00
[ 247s] threads: 500, tps: 10577.00, reads: 0.00, writes: 42143.00, response time: 66.08ms (95%), errors: 0.00, reconnects:  0.00
[ 248s] threads: 500, tps: 10727.12, reads: 0.00, writes: 42949.48, response time: 59.09ms (95%), errors: 0.00, reconnects:  0.00
[ 249s] threads: 500, tps: 10712.92, reads: 0.00, writes: 42925.68, response time: 61.72ms (95%), errors: 0.00, reconnects:  0.00
[ 250s] threads: 500, tps: 10825.01, reads: 0.00, writes: 43238.03, response time: 60.68ms (95%), errors: 0.00, reconnects:  0.00
[ 251s] threads: 500, tps: 3998.00, reads: 0.00, writes: 16034.01, response time: 211.68ms (95%), errors: 0.00, reconnects:  0.00
[ 252s] threads: 500, tps: 3416.01, reads: 0.00, writes: 13688.03, response time: 219.68ms (95%), errors: 0.00, reconnects:  0.00
[ 253s] threads: 500, tps: 3510.97, reads: 0.00, writes: 14053.89, response time: 212.25ms (95%), errors: 0.00, reconnects:  0.00
[ 254s] threads: 500, tps: 3583.03, reads: 0.00, writes: 14362.11, response time: 202.08ms (95%), errors: 0.00, reconnects:  0.00
[ 255s] threads: 500, tps: 4033.99, reads: 0.00, writes: 16120.98, response time: 162.56ms (95%), errors: 0.00, reconnects:  0.00
[ 256s] threads: 500, tps: 4018.99, reads: 0.00, writes: 16101.95, response time: 172.33ms (95%), errors: 0.00, reconnects:  0.00
[ 257s] threads: 500, tps: 3675.99, reads: 0.00, writes: 14641.96, response time: 206.54ms (95%), errors: 0.00, reconnects:  0.00
[ 258s] threads: 500, tps: 3795.00, reads: 0.00, writes: 15483.99, response time: 438.37ms (95%), errors: 0.00, reconnects:  0.00
[ 259s] threads: 500, tps: 6648.00, reads: 0.00, writes: 26492.02, response time: 115.56ms (95%), errors: 0.00, reconnects:  0.00
[ 260s] threads: 500, tps: 6156.01, reads: 0.00, writes: 24580.04, response time: 115.25ms (95%), errors: 0.00, reconnects:  0.00
[ 261s] threads: 500, tps: 5346.00, reads: 0.00, writes: 21298.00, response time: 157.77ms (95%), errors: 0.00, reconnects:  0.00
[ 262s] threads: 500, tps: 4337.99, reads: 0.00, writes: 17401.94, response time: 172.54ms (95%), errors: 0.00, reconnects:  0.00
[ 263s] threads: 500, tps: 4041.01, reads: 0.00, writes: 16057.02, response time: 215.19ms (95%), errors: 0.00, reconnects:  0.00
[ 264s] threads: 500, tps: 4136.00, reads: 0.00, writes: 16532.00, response time: 177.35ms (95%), errors: 0.00, reconnects:  0.00
[ 265s] threads: 500, tps: 4097.99, reads: 0.00, writes: 16386.96, response time: 195.07ms (95%), errors: 0.00, reconnects:  0.00
[ 266s] threads: 500, tps: 8405.02, reads: 0.00, writes: 33574.09, response time: 153.57ms (95%), errors: 0.00, reconnects:  0.00
[ 267s] threads: 500, tps: 11117.02, reads: 0.00, writes: 44423.08, response time: 62.15ms (95%), errors: 0.00, reconnects:  0.00
[ 268s] threads: 500, tps: 9961.98, reads: 0.00, writes: 39908.93, response time: 82.45ms (95%), errors: 0.00, reconnects:  0.00
[ 269s] threads: 500, tps: 10358.02, reads: 0.00, writes: 41409.08, response time: 64.31ms (95%), errors: 0.00, reconnects:  0.00
[ 270s] threads: 500, tps: 10299.02, reads: 0.00, writes: 41307.08, response time: 64.95ms (95%), errors: 0.00, reconnects:  0.00
[ 271s] threads: 500, tps: 10708.94, reads: 0.00, writes: 42734.75, response time: 59.89ms (95%), errors: 0.00, reconnects:  0.00
[ 272s] threads: 500, tps: 9933.05, reads: 0.00, writes: 39701.22, response time: 66.38ms (95%), errors: 0.00, reconnects:  0.00
[ 273s] threads: 500, tps: 10447.98, reads: 0.00, writes: 41828.90, response time: 60.84ms (95%), errors: 0.00, reconnects:  0.00
[ 274s] threads: 500, tps: 10351.01, reads: 0.00, writes: 41360.06, response time: 65.16ms (95%), errors: 0.00, reconnects:  0.00
[ 275s] threads: 500, tps: 9924.01, reads: 0.00, writes: 39683.03, response time: 92.13ms (95%), errors: 0.00, reconnects:  0.00
[ 276s] threads: 500, tps: 11043.01, reads: 0.00, writes: 44247.02, response time: 59.56ms (95%), errors: 0.00, reconnects:  0.00
[ 277s] threads: 500, tps: 10782.95, reads: 0.00, writes: 43073.82, response time: 59.26ms (95%), errors: 0.00, reconnects:  0.00
[ 278s] threads: 500, tps: 10299.04, reads: 0.00, writes: 41272.14, response time: 69.76ms (95%), errors: 0.00, reconnects:  0.00
[ 279s] threads: 500, tps: 10203.00, reads: 0.00, writes: 40693.00, response time: 64.58ms (95%), errors: 0.00, reconnects:  0.00
[ 280s] threads: 500, tps: 10453.96, reads: 0.00, writes: 41891.86, response time: 66.56ms (95%), errors: 0.00, reconnects:  0.00
[ 281s] threads: 500, tps: 10007.02, reads: 0.00, writes: 39986.10, response time: 64.29ms (95%), errors: 0.00, reconnects:  0.00
[ 282s] threads: 500, tps: 10227.96, reads: 0.00, writes: 40959.85, response time: 78.33ms (95%), errors: 0.00, reconnects:  0.00
[ 283s] threads: 500, tps: 10291.05, reads: 0.00, writes: 41104.20, response time: 62.56ms (95%), errors: 0.00, reconnects:  0.00
[ 284s] threads: 500, tps: 10294.00, reads: 0.00, writes: 41278.98, response time: 68.42ms (95%), errors: 0.00, reconnects:  0.00
[ 285s] threads: 500, tps: 10747.00, reads: 0.00, writes: 42921.02, response time: 58.36ms (95%), errors: 0.00, reconnects:  0.00
[ 286s] threads: 500, tps: 10669.98, reads: 0.00, writes: 42765.91, response time: 63.51ms (95%), errors: 0.00, reconnects:  0.00
[ 287s] threads: 500, tps: 10747.99, reads: 0.00, writes: 43039.95, response time: 65.61ms (95%), errors: 0.00, reconnects:  0.00
[ 288s] threads: 500, tps: 10074.03, reads: 0.00, writes: 40177.11, response time: 78.05ms (95%), errors: 0.00, reconnects:  0.00
[ 289s] threads: 500, tps: 10986.02, reads: 0.00, writes: 44017.07, response time: 58.86ms (95%), errors: 0.00, reconnects:  0.00
[ 290s] threads: 500, tps: 10349.00, reads: 0.00, writes: 41410.01, response time: 67.69ms (95%), errors: 0.00, reconnects:  0.00
[ 291s] threads: 500, tps: 10853.90, reads: 0.00, writes: 43314.60, response time: 62.81ms (95%), errors: 0.00, reconnects:  0.00
[ 292s] threads: 500, tps: 10412.06, reads: 0.00, writes: 41536.23, response time: 63.01ms (95%), errors: 0.00, reconnects:  0.00
[ 293s] threads: 500, tps: 10807.05, reads: 0.00, writes: 43333.20, response time: 60.57ms (95%), errors: 0.00, reconnects:  0.00
[ 294s] threads: 500, tps: 10276.97, reads: 0.00, writes: 41112.88, response time: 62.96ms (95%), errors: 0.00, reconnects:  0.00
[ 295s] threads: 500, tps: 10174.90, reads: 0.00, writes: 40764.59, response time: 79.37ms (95%), errors: 0.00, reconnects:  0.00
[ 296s] threads: 500, tps: 11083.10, reads: 0.00, writes: 44369.41, response time: 60.25ms (95%), errors: 0.00, reconnects:  0.00
[ 297s] threads: 500, tps: 10920.00, reads: 0.00, writes: 43609.01, response time: 62.84ms (95%), errors: 0.00, reconnects:  0.00
[ 298s] threads: 500, tps: 10473.02, reads: 0.00, writes: 41807.08, response time: 58.75ms (95%), errors: 0.00, reconnects:  0.00
[ 299s] threads: 500, tps: 10382.03, reads: 0.00, writes: 41572.14, response time: 61.93ms (95%), errors: 0.00, reconnects:  0.00
[ 300s] threads: 500, tps: 10517.97, reads: 0.00, writes: 42074.89, response time: 64.44ms (95%), errors: 0.00, reconnects:  0.00
OLTP test statistics:
    queries performed:
        read:                            0
        write:                           11287260
        other:                           5643630
        total:                           16930890
    transactions:                        2821815 (9403.73 per sec.)
    read/write requests:                 11287260 (37614.92 per sec.)
    other operations:                    5643630 (18807.46 per sec.)
    ignored errors:                      0      (0.00 per sec.)
    reconnects:                          0      (0.00 per sec.)

General statistics:
    total time:                          300.0740s
    total number of events:              2821815
    total time taken by event execution: 150017.0143s
    response time:
         min:                                  9.32ms
         avg:                                 53.16ms
         max:                               1449.79ms
         approx.  95 percentile:             111.02ms

Threads fairness:
    events (avg/stddev):           5643.6300/102.98
    execution time (avg/stddev):   300.0340/0.01

Fri Mar 5 02:41:46 EST 2021
percona-mysql-8.0.22 oltp.lua, write only
sysbench 0.5:  multi-threaded system evaluation benchmark

Running the test with following options:
Number of threads: 500
Report intermediate results every 1 second(s)
Random number generator seed is 0 and will be ignored


Initializing worker threads...

Threads started!

[   1s] threads: 500, tps: 10347.04, reads: 0.00, writes: 42352.07, response time: 62.66ms (95%), errors: 0.00, reconnects:  0.00
[   2s] threads: 500, tps: 11158.91, reads: 0.00, writes: 44475.63, response time: 60.01ms (95%), errors: 0.00, reconnects:  0.00
[   3s] threads: 500, tps: 11239.45, reads: 0.00, writes: 45051.80, response time: 61.84ms (95%), errors: 0.00, reconnects:  0.00
[   4s] threads: 500, tps: 10979.99, reads: 0.00, writes: 43809.98, response time: 61.89ms (95%), errors: 0.00, reconnects:  0.00
[   5s] threads: 500, tps: 10546.99, reads: 0.00, writes: 42197.96, response time: 83.51ms (95%), errors: 0.00, reconnects:  0.00
[   6s] threads: 500, tps: 10980.02, reads: 0.00, writes: 43984.06, response time: 58.05ms (95%), errors: 0.00, reconnects:  0.00
[   7s] threads: 500, tps: 11057.98, reads: 0.00, writes: 44326.93, response time: 58.94ms (95%), errors: 0.00, reconnects:  0.00
[   8s] threads: 500, tps: 3256.00, reads: 0.00, writes: 13141.01, response time: 416.12ms (95%), errors: 0.00, reconnects:  0.00
[   9s] threads: 500, tps: 2101.00, reads: 0.00, writes: 8664.98, response time: 335.04ms (95%), errors: 0.00, reconnects:  0.00
[  10s] threads: 500, tps: 2300.00, reads: 0.00, writes: 9262.00, response time: 331.35ms (95%), errors: 0.00, reconnects:  0.00
[  11s] threads: 500, tps: 2119.01, reads: 0.00, writes: 8564.02, response time: 292.55ms (95%), errors: 0.00, reconnects:  0.00
[  12s] threads: 500, tps: 2091.00, reads: 0.00, writes: 8129.00, response time: 343.67ms (95%), errors: 0.00, reconnects:  0.00
[  13s] threads: 500, tps: 1508.98, reads: 0.00, writes: 6298.91, response time: 389.01ms (95%), errors: 0.00, reconnects:  0.00
[  14s] threads: 500, tps: 7336.08, reads: 0.00, writes: 29028.32, response time: 383.12ms (95%), errors: 0.00, reconnects:  0.00
[  15s] threads: 500, tps: 7246.02, reads: 0.00, writes: 28997.09, response time: 103.51ms (95%), errors: 0.00, reconnects:  0.00
[  16s] threads: 500, tps: 6222.01, reads: 0.00, writes: 24705.02, response time: 120.04ms (95%), errors: 0.00, reconnects:  0.00
[  17s] threads: 500, tps: 5568.00, reads: 0.00, writes: 22274.99, response time: 136.73ms (95%), errors: 0.00, reconnects:  0.00
[  18s] threads: 500, tps: 6022.98, reads: 0.00, writes: 24049.93, response time: 127.86ms (95%), errors: 0.00, reconnects:  0.00
[  19s] threads: 500, tps: 5161.02, reads: 0.00, writes: 20629.08, response time: 163.44ms (95%), errors: 0.00, reconnects:  0.00
[  20s] threads: 500, tps: 11310.99, reads: 0.00, writes: 45123.95, response time: 98.08ms (95%), errors: 0.00, reconnects:  0.00
[  21s] threads: 500, tps: 11770.00, reads: 0.00, writes: 47076.00, response time: 57.33ms (95%), errors: 0.00, reconnects:  0.00
[  22s] threads: 500, tps: 11146.99, reads: 0.00, writes: 44615.97, response time: 58.93ms (95%), errors: 0.00, reconnects:  0.00
[  23s] threads: 500, tps: 10985.00, reads: 0.00, writes: 43884.01, response time: 57.83ms (95%), errors: 0.00, reconnects:  0.00
[  24s] threads: 500, tps: 10943.01, reads: 0.00, writes: 43760.03, response time: 57.74ms (95%), errors: 0.00, reconnects:  0.00
[  25s] threads: 500, tps: 10748.00, reads: 0.00, writes: 43053.98, response time: 64.19ms (95%), errors: 0.00, reconnects:  0.00
[  26s] threads: 500, tps: 11026.00, reads: 0.00, writes: 44008.99, response time: 69.62ms (95%), errors: 0.00, reconnects:  0.00
[  27s] threads: 500, tps: 10789.00, reads: 0.00, writes: 43298.99, response time: 58.35ms (95%), errors: 0.00, reconnects:  0.00
[  28s] threads: 500, tps: 10853.01, reads: 0.00, writes: 43297.03, response time: 57.83ms (95%), errors: 0.00, reconnects:  0.00
[  29s] threads: 500, tps: 11049.00, reads: 0.00, writes: 44268.02, response time: 57.38ms (95%), errors: 0.00, reconnects:  0.00
[  30s] threads: 500, tps: 11381.00, reads: 0.00, writes: 45576.00, response time: 61.45ms (95%), errors: 0.00, reconnects:  0.00
[  31s] threads: 500, tps: 11463.00, reads: 0.00, writes: 45774.00, response time: 57.45ms (95%), errors: 0.00, reconnects:  0.00
[  32s] threads: 500, tps: 10673.99, reads: 0.00, writes: 42710.95, response time: 74.74ms (95%), errors: 0.00, reconnects:  0.00
[  33s] threads: 500, tps: 11039.01, reads: 0.00, writes: 44143.04, response time: 61.08ms (95%), errors: 0.00, reconnects:  0.00
[  34s] threads: 500, tps: 11341.00, reads: 0.00, writes: 45359.98, response time: 58.49ms (95%), errors: 0.00, reconnects:  0.00
[  35s] threads: 500, tps: 10925.01, reads: 0.00, writes: 43715.04, response time: 60.14ms (95%), errors: 0.00, reconnects:  0.00
[  36s] threads: 500, tps: 10854.98, reads: 0.00, writes: 43479.92, response time: 64.58ms (95%), errors: 0.00, reconnects:  0.00
[  37s] threads: 500, tps: 10839.02, reads: 0.00, writes: 43211.07, response time: 59.16ms (95%), errors: 0.00, reconnects:  0.00
[  38s] threads: 500, tps: 10953.99, reads: 0.00, writes: 43880.95, response time: 58.16ms (95%), errors: 0.00, reconnects:  0.00
[  39s] threads: 500, tps: 10528.00, reads: 0.00, writes: 42103.99, response time: 76.82ms (95%), errors: 0.00, reconnects:  0.00
[  40s] threads: 500, tps: 10725.02, reads: 0.00, writes: 42955.07, response time: 59.85ms (95%), errors: 0.00, reconnects:  0.00
[  41s] threads: 500, tps: 10738.00, reads: 0.00, writes: 42986.98, response time: 59.90ms (95%), errors: 0.00, reconnects:  0.00
[  42s] threads: 500, tps: 10357.99, reads: 0.00, writes: 41457.94, response time: 62.67ms (95%), errors: 0.00, reconnects:  0.00
[  43s] threads: 500, tps: 11051.00, reads: 0.00, writes: 44071.99, response time: 62.15ms (95%), errors: 0.00, reconnects:  0.00
[  44s] threads: 500, tps: 10843.02, reads: 0.00, writes: 43461.06, response time: 65.32ms (95%), errors: 0.00, reconnects:  0.00
[  45s] threads: 500, tps: 10838.00, reads: 0.00, writes: 43358.00, response time: 71.65ms (95%), errors: 0.00, reconnects:  0.00
[  46s] threads: 500, tps: 10726.01, reads: 0.00, writes: 42890.02, response time: 58.59ms (95%), errors: 0.00, reconnects:  0.00
[  47s] threads: 500, tps: 10856.00, reads: 0.00, writes: 43326.99, response time: 61.56ms (95%), errors: 0.00, reconnects:  0.00
[  48s] threads: 500, tps: 10967.00, reads: 0.00, writes: 43959.99, response time: 60.59ms (95%), errors: 0.00, reconnects:  0.00
[  49s] threads: 500, tps: 10785.00, reads: 0.00, writes: 43117.01, response time: 61.39ms (95%), errors: 0.00, reconnects:  0.00
[  50s] threads: 500, tps: 11465.96, reads: 0.00, writes: 45849.82, response time: 55.01ms (95%), errors: 0.00, reconnects:  0.00
[  51s] threads: 500, tps: 10583.04, reads: 0.00, writes: 42307.16, response time: 65.10ms (95%), errors: 0.00, reconnects:  0.00
[  52s] threads: 500, tps: 10609.99, reads: 0.00, writes: 42536.98, response time: 78.29ms (95%), errors: 0.00, reconnects:  0.00
[  53s] threads: 500, tps: 10972.01, reads: 0.00, writes: 43746.05, response time: 60.70ms (95%), errors: 0.00, reconnects:  0.00
[  54s] threads: 500, tps: 11114.99, reads: 0.00, writes: 44583.97, response time: 58.61ms (95%), errors: 0.00, reconnects:  0.00
[  55s] threads: 500, tps: 10780.01, reads: 0.00, writes: 43115.03, response time: 58.52ms (95%), errors: 0.00, reconnects:  0.00
[  56s] threads: 500, tps: 10952.98, reads: 0.00, writes: 43699.93, response time: 58.54ms (95%), errors: 0.00, reconnects:  0.00
[  57s] threads: 500, tps: 10774.99, reads: 0.00, writes: 43181.96, response time: 63.64ms (95%), errors: 0.00, reconnects:  0.00
[  58s] threads: 500, tps: 10663.01, reads: 0.00, writes: 42596.06, response time: 61.74ms (95%), errors: 0.00, reconnects:  0.00
[  59s] threads: 500, tps: 10152.00, reads: 0.00, writes: 40654.00, response time: 87.43ms (95%), errors: 0.00, reconnects:  0.00
[  60s] threads: 500, tps: 10918.00, reads: 0.00, writes: 43658.98, response time: 64.62ms (95%), errors: 0.00, reconnects:  0.00
[  61s] threads: 500, tps: 10730.01, reads: 0.00, writes: 43047.02, response time: 62.28ms (95%), errors: 0.00, reconnects:  0.00
[  62s] threads: 500, tps: 10499.01, reads: 0.00, writes: 41864.03, response time: 64.56ms (95%), errors: 0.00, reconnects:  0.00
[  63s] threads: 500, tps: 10657.98, reads: 0.00, writes: 42612.93, response time: 60.35ms (95%), errors: 0.00, reconnects:  0.00
[  64s] threads: 500, tps: 10582.01, reads: 0.00, writes: 42348.02, response time: 62.36ms (95%), errors: 0.00, reconnects:  0.00
[  65s] threads: 500, tps: 10227.98, reads: 0.00, writes: 40951.94, response time: 60.79ms (95%), errors: 0.00, reconnects:  0.00
[  66s] threads: 500, tps: 11430.03, reads: 0.00, writes: 45625.11, response time: 90.60ms (95%), errors: 0.00, reconnects:  0.00
[  67s] threads: 500, tps: 10564.99, reads: 0.00, writes: 42280.97, response time: 62.15ms (95%), errors: 0.00, reconnects:  0.00
[  68s] threads: 500, tps: 10636.01, reads: 0.00, writes: 42578.04, response time: 59.23ms (95%), errors: 0.00, reconnects:  0.00
[  69s] threads: 500, tps: 10154.00, reads: 0.00, writes: 40637.01, response time: 64.33ms (95%), errors: 0.00, reconnects:  0.00
[  70s] threads: 500, tps: 5520.00, reads: 0.00, writes: 22057.00, response time: 163.68ms (95%), errors: 0.00, reconnects:  0.00
[  71s] threads: 500, tps: 3673.99, reads: 0.00, writes: 14813.95, response time: 203.78ms (95%), errors: 0.00, reconnects:  0.00
[  72s] threads: 500, tps: 3919.01, reads: 0.00, writes: 15709.03, response time: 180.30ms (95%), errors: 0.00, reconnects:  0.00
[  73s] threads: 500, tps: 4067.00, reads: 0.00, writes: 16195.98, response time: 174.72ms (95%), errors: 0.00, reconnects:  0.00
[  74s] threads: 500, tps: 3800.01, reads: 0.00, writes: 15144.02, response time: 194.25ms (95%), errors: 0.00, reconnects:  0.00
[  75s] threads: 500, tps: 3904.99, reads: 0.00, writes: 15756.98, response time: 185.50ms (95%), errors: 0.00, reconnects:  0.00
[  76s] threads: 500, tps: 3851.01, reads: 0.00, writes: 15270.03, response time: 192.63ms (95%), errors: 0.00, reconnects:  0.00
[  77s] threads: 500, tps: 3922.00, reads: 0.00, writes: 15659.99, response time: 194.13ms (95%), errors: 0.00, reconnects:  0.00
[  78s] threads: 500, tps: 4142.01, reads: 0.00, writes: 16533.05, response time: 174.09ms (95%), errors: 0.00, reconnects:  0.00
[  79s] threads: 500, tps: 3990.98, reads: 0.00, writes: 16046.94, response time: 190.00ms (95%), errors: 0.00, reconnects:  0.00
[  80s] threads: 500, tps: 3973.00, reads: 0.00, writes: 15916.02, response time: 179.17ms (95%), errors: 0.00, reconnects:  0.00
[  81s] threads: 500, tps: 3777.00, reads: 0.00, writes: 15119.01, response time: 189.09ms (95%), errors: 0.00, reconnects:  0.00
[  82s] threads: 500, tps: 3777.00, reads: 0.00, writes: 15172.98, response time: 182.42ms (95%), errors: 0.00, reconnects:  0.00
[  83s] threads: 500, tps: 3782.00, reads: 0.00, writes: 15061.02, response time: 191.02ms (95%), errors: 0.00, reconnects:  0.00
[  84s] threads: 500, tps: 3992.00, reads: 0.00, writes: 16045.01, response time: 186.17ms (95%), errors: 0.00, reconnects:  0.00
[  85s] threads: 500, tps: 3875.99, reads: 0.00, writes: 15541.96, response time: 191.08ms (95%), errors: 0.00, reconnects:  0.00
[  86s] threads: 500, tps: 4124.01, reads: 0.00, writes: 16496.03, response time: 176.19ms (95%), errors: 0.00, reconnects:  0.00
[  87s] threads: 500, tps: 4874.99, reads: 0.00, writes: 19644.97, response time: 373.61ms (95%), errors: 0.00, reconnects:  0.00
[  88s] threads: 500, tps: 7357.01, reads: 0.00, writes: 29310.04, response time: 98.52ms (95%), errors: 0.00, reconnects:  0.00
[  89s] threads: 500, tps: 6757.99, reads: 0.00, writes: 27046.94, response time: 111.48ms (95%), errors: 0.00, reconnects:  0.00
[  90s] threads: 500, tps: 5196.00, reads: 0.00, writes: 20756.00, response time: 150.97ms (95%), errors: 0.00, reconnects:  0.00
[  91s] threads: 500, tps: 5085.01, reads: 0.00, writes: 20217.03, response time: 149.27ms (95%), errors: 0.00, reconnects:  0.00
[  92s] threads: 500, tps: 4346.00, reads: 0.00, writes: 17395.98, response time: 149.67ms (95%), errors: 0.00, reconnects:  0.00
[  93s] threads: 500, tps: 4272.01, reads: 0.00, writes: 17173.03, response time: 182.09ms (95%), errors: 0.00, reconnects:  0.00
[  94s] threads: 500, tps: 4238.00, reads: 0.00, writes: 16891.98, response time: 168.66ms (95%), errors: 0.00, reconnects:  0.00
[  95s] threads: 500, tps: 3727.00, reads: 0.00, writes: 14871.01, response time: 197.12ms (95%), errors: 0.00, reconnects:  0.00
[  96s] threads: 500, tps: 4070.00, reads: 0.00, writes: 16392.99, response time: 172.12ms (95%), errors: 0.00, reconnects:  0.00
[  97s] threads: 500, tps: 3885.00, reads: 0.00, writes: 15460.98, response time: 195.42ms (95%), errors: 0.00, reconnects:  0.00
[  98s] threads: 500, tps: 3923.01, reads: 0.00, writes: 15719.03, response time: 197.06ms (95%), errors: 0.00, reconnects:  0.00
[  99s] threads: 500, tps: 3486.00, reads: 0.00, writes: 13936.00, response time: 209.41ms (95%), errors: 0.00, reconnects:  0.00
[ 100s] threads: 500, tps: 3992.00, reads: 0.00, writes: 15958.00, response time: 188.41ms (95%), errors: 0.00, reconnects:  0.00
[ 101s] threads: 500, tps: 3634.99, reads: 0.00, writes: 14584.97, response time: 209.35ms (95%), errors: 0.00, reconnects:  0.00
[ 102s] threads: 500, tps: 3651.01, reads: 0.00, writes: 14498.04, response time: 213.78ms (95%), errors: 0.00, reconnects:  0.00
[ 103s] threads: 500, tps: 10009.00, reads: 0.00, writes: 39987.98, response time: 147.40ms (95%), errors: 0.00, reconnects:  0.00
[ 104s] threads: 500, tps: 11471.00, reads: 0.00, writes: 45851.01, response time: 63.30ms (95%), errors: 0.00, reconnects:  0.00
[ 105s] threads: 500, tps: 11047.99, reads: 0.00, writes: 44251.97, response time: 60.66ms (95%), errors: 0.00, reconnects:  0.00
[ 106s] threads: 500, tps: 10241.02, reads: 0.00, writes: 41055.07, response time: 73.71ms (95%), errors: 0.00, reconnects:  0.00
[ 107s] threads: 500, tps: 10581.99, reads: 0.00, writes: 42236.94, response time: 65.53ms (95%), errors: 0.00, reconnects:  0.00
[ 108s] threads: 500, tps: 11205.00, reads: 0.00, writes: 44828.99, response time: 60.25ms (95%), errors: 0.00, reconnects:  0.00
[ 109s] threads: 500, tps: 10958.01, reads: 0.00, writes: 43737.03, response time: 59.56ms (95%), errors: 0.00, reconnects:  0.00
[ 110s] threads: 500, tps: 10425.01, reads: 0.00, writes: 41745.02, response time: 64.99ms (95%), errors: 0.00, reconnects:  0.00
[ 111s] threads: 500, tps: 10891.99, reads: 0.00, writes: 43603.96, response time: 65.77ms (95%), errors: 0.00, reconnects:  0.00
[ 112s] threads: 500, tps: 10285.00, reads: 0.00, writes: 41105.99, response time: 80.21ms (95%), errors: 0.00, reconnects:  0.00
[ 113s] threads: 500, tps: 10532.00, reads: 0.00, writes: 42064.98, response time: 58.59ms (95%), errors: 0.00, reconnects:  0.00
[ 114s] threads: 500, tps: 10231.00, reads: 0.00, writes: 41080.00, response time: 76.43ms (95%), errors: 0.00, reconnects:  0.00
[ 115s] threads: 500, tps: 10434.00, reads: 0.00, writes: 41688.02, response time: 67.06ms (95%), errors: 0.00, reconnects:  0.00
[ 116s] threads: 500, tps: 10555.00, reads: 0.00, writes: 42288.02, response time: 66.90ms (95%), errors: 0.00, reconnects:  0.00
